id,batch_size,beta1,beta2,coordinates,ema_alpha,ema_location,ema_normalized,ema_strength,epsilon,eta,initialization,n,optimizer,reset,sampling,schedule,slope_initialization,target,seed,parent_checkpoint,parent_sha256,carry_optimizer,reset_filter,saved_step,failed_update,status,final_validation_mse,final_relative_mse,finite_updates,lambda_q10,lambda_median,lambda_q90,readout_l2,max_gamma,eta_ceiling,replacement_rate,reset_until,agreement_threshold,replay_directory,architecture,center_initialization,reset_graph,curvature_epsilon,metric_reset,reset_interval,search_threshold,evaluation
gd_N128_s0_individual_moment9_d885ca4b0d9b,1024,0.9,0.999,individual,0.98,1,False,2.0,1e-15,0.001,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,0,,0.6949388268727192,0.6948969034350485,20000,0.0009254726299344335,0.004309404796468208,0.11855592667286825,0.7217193280369163,43.403907147845885,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_db241dd885a0,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.009000000000000001,individual_gaussian,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,240,,,,239,7670.565448022719,960558.5794733809,2.8264455239150737e+21,1.2305958712276591e+151,3.0421312870158364e+130,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_de0dca32eaa0,1024,0.9,0.999,individual,0.999,1,False,0.0,1e-15,0.009000000000000001,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,100000,203,,3.073701117427905e+256,3.0735156908662686e+256,202,6896.743430174033,444150.4029625985,8.502375203450043e+17,5.647732345667296e+126,5.386248879990921e+101,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_e1dbaee7b803,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0001,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,0,,0.7500643582818434,0.7500191092971018,20000,0.00044809788040346693,0.0026248522753719106,0.0055464667988656315,0.6085408922425821,0.7313169535053861,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_e26ce14e1580,1024,0.9,0.999,individual,0.999,1,False,32.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,100000,0,,0.07410674675299062,0.07410227612988202,100000,0.389272658693838,6.52495631119981,26.795749811992117,183.41840608843202,12651.138465642467,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_e373c49a90ae,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.1,reference_xavier,128,gd,none,full,constant,lambda_xavier,moment9,0,,,,,1000,73,,9.984865514980033e+253,9.984263159965633e+253,72,4156.451460684958,84017.92282250295,1.3475159758569704e+17,3.218952369761848e+125,3.233095655664871e+132,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_eeeb5a4165b9,1024,0.9,0.999,individual,0.98,1,False,32.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,100000,0,,0.06221801899802791,0.062214265583855906,100000,0.1235347287922693,0.55826478555142,1.582776651694921,7.220601983015972,632.7794573133531,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_efadfe8f29fa,1024,0.9,0.999,individual,0.9,1,False,2.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,0,,0.748982354690055,0.7489371709791309,20000,0.0010283608915346697,0.0037454256620623656,0.006059132919833412,0.6977199508722811,7.968737837097653,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_effc5d78d0e8,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.1,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,88,,,,87,7033.2544968086695,240031.33976984755,4.597109730519088e+20,3.5607960363345774e+151,9.623680577495385e+145,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_f07b9ae7370b,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,1.0,reference_xavier,128,gd,none,full,constant,lambda_xavier,moment9,0,,,,,1000,57,,,,56,6558.537167841282,325117.4955128464,8689596140858.785,4.156580279167095e+153,3.4711931874939814e+144,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_f3de03c60cbb,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.01,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,222,,,,221,9196.790866389787,2938147.1596783604,5.916122155163136e+35,1.3010712775708966e+151,5.52815729571903e+140,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_f472b710a8f7,1024,0.9,0.999,individual,0.9,1,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,0,,0.6832618846793782,0.6832206656742982,20000,0.0050388957759450095,0.0069735814685852335,0.15424547784273662,0.5821762302135515,38.06253563803683,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_f7826f713383,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0009,individual_gaussian,128,gd,none,full,constant,lambda_xavier,moment9,0,,,,,20000,0,,0.5272679880266485,0.5272361796346332,20000,0.01574372084414578,0.12659946331358335,0.31520677141656295,4.984098766111458,32.78330738772376,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_f7c8e1f6f4f0,1024,0.9,0.999,individual,0.98,1,False,8.0,1e-15,0.009000000000000001,individual_gaussian,128,gd,none,full,constant,lambda_xavier,moment9,0,,,,,100000,183,,1.7778614488883562e+259,1.7777541961910577e+259,182,4841.174292345058,244227.23334782303,3527492168233.804,1.3584938834732418e+128,2.808910268463272e+117,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_fb4f7adae8a6,1024,0.9,0.999,individual,0.98,2,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,20000,0,,0.6034653808659393,0.6034289757288209,20000,0.0035995291547691616,0.00949289762403784,0.4472948057404114,2.5509079752786996,132.7071010809136,,,,,,,,,,,,,
gd_N128_s0_individual_moment9_ff407603f483,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,stratified,agreement,physical_xavier,moment9,0,,,,,20000,0,,0.7382365818046017,0.738192046351801,20000,0.0006824666946159245,0.003769115013946761,0.01831551232847104,0.5799325107597165,16.891932042113055,0.003,,,0.9,,,,,,,,,
gd_N128_s0_individual_moment9_ff74b1a51e20,1024,0.9,0.999,individual,0.999,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,moment9,0,,,,,100000,0,,0.685561167530788,0.6855198098173245,100000,0.0010631586767497732,0.004020820102709757,0.036880246393144175,0.5777312498484407,35.482381890858925,,,,,,,,,,,,,
gd_N128_s0_individual_sine_020dd3dfef83,1024,0.9,0.999,individual,0.999,1,False,2.0,1e-15,0.009000000000000001,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,159,,1.1444859417864825e+200,1.1444859417864825e+200,158,3504.1263120035746,174052.48545544545,5.809730163616198e+19,3.44626374757066e+98,6.352337031661681e+105,,,,,,,,,,,,,
gd_N128_s0_individual_sine_0afe1927f39f,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,stratified,constant,physical_xavier,sine,0,,,,,20000,0,,0.4635200417457589,0.4635200417457589,20000,0.00044876367668075936,0.010193990428896316,0.18207005222584988,1.085148393651756,22.583930674464565,,,,,,,,,,,,,
gd_N128_s0_individual_sine_0d7b64213189,1024,0.9,0.999,individual,0.98,1,False,8.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0007112459626160829,0.0007112459626160829,100000,0.05608747505325888,0.42975889026882247,0.7919276014512302,2.186666636908754,716.5420460562539,,,,,,,,,,,,,
gd_N128_s0_individual_sine_0e8ea0a2bb8d,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,3.0,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,1000,48,,,,47,5724.55393085256,531978.3257397966,595733246.0073278,9.618842979478402e+150,9.663900154935537e+77,,,,,,,,,,,,,
gd_N128_s0_individual_sine_0f1b4799a24e,1024,0.9,0.999,individual,0.98,1,False,0.5,1e-15,0.009000000000000001,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,225,,2.645271187384125e+285,2.645271187384125e+285,224,6460.26697420321,5310798.361907632,1.848495141251701e+25,1.656831646018263e+141,1.4725636322672213e+77,,,,,,,,,,,,,
gd_N128_s0_individual_sine_1102606bbd68,1024,0.9,0.999,individual,0.98,1,False,32.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,879,,4.838054394921501e+286,4.838054394921501e+286,878,6055.250676327058,246972.05090524853,2.5076063502795104e+16,7.085696368557132e+141,3.843346983960757e+139,,,,,,,,,,,,,
gd_N128_s0_individual_sine_1763011ff4a0,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,1e-05,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.828660418246481,0.828660418246481,20000,0.000576055047665646,0.0024751181085501156,0.00499234990459742,0.6134262194456855,1.8988984102324358,,,,,,,,,,,,,
gd_N128_s0_individual_sine_18c9e227d428,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,individual_gaussian,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.7035805297697527,0.7035805297697527,20000,0.0033913468071712677,0.012971236064180474,0.2767142741440634,5.6376482997467,50.33862683062418,,,,,,,,,,,,,
gd_N128_s0_individual_sine_1c839c3cf690,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.009000000000000001,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,20000,164,,7.46320799049342e+206,7.46320799049342e+206,163,4652.604211941163,1629284.0236550474,1.842558684219647e+27,8.800468964784148e+101,3.947714262497673e+150,,,,,,,,,,,,,
gd_N128_s0_individual_sine_1f462660c610,1024,0.9,0.999,individual,0.999,1,False,2.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.3900989394270496,0.3900989394270496,20000,0.007292774584559387,0.38066562714855035,1.1638936655415955,3.420299124045569,1072.2795289978017,,,,,,,,,,,,,
gd_N128_s0_individual_sine_211ba77a4200,1024,0.9,0.999,individual,0.98,1,False,0.5,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.6372152773655064,0.6372152773655064,20000,0.0002931255068653449,0.0005190995236935553,0.032551233500256835,2.668032853768748,17.644568225647273,,,,,,,,,,,,,
gd_N128_s0_individual_sine_2154ca48fe4f,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.03,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,127,,,,126,8939.417866574086,3840165.0344032636,4.176458153454763e+35,3.6904307960866855e+151,1.3703172325656934e+110,,,,,,,,,,,,,
gd_N128_s0_individual_sine_23813ed12ba9,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.009000000000000001,individual_gaussian,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,152,,1.0518614596439312e+193,1.0518614596439312e+193,151,3759.1406596867846,1687128.984725852,1.6186144415536e+18,1.044774177719047e+95,4.7617457171683447e+114,,,,,,,,,,,,,
gd_N128_s0_individual_sine_2bd2419a7033,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,100000,0,,0.02724182094808392,0.02724182094808392,100000,0.010497183252621502,0.2373984431450063,0.43392891402357914,4.090474870446832,33.032029386190146,,,,,,,,,,,,,
gd_N128_s0_individual_sine_2cb04cee2532,1024,0.9,0.999,individual,0.995,1,False,8.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.005090509590363957,0.005090509590363957,100000,0.11205714915419945,0.48339295549719047,0.9652028678324274,4.7467134891409195,858.1548889238773,,,,,,,,,,,,,
gd_N128_s0_individual_sine_2efaccf302d7,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,individual_gaussian,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,100000,0,,0.015168530779977674,0.015168530779977674,100000,0.013262587933486253,0.19992470294913062,0.4064984406707725,6.459050393285417,33.76223302799941,,,,,,,,,,,,,
gd_N128_s0_individual_sine_2f882a97098f,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.01,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,1000,222,,,,221,6103.415788669787,287558.36877123493,6.755211633386719e+27,1.5275430669818857e+151,1.264950101186157e+119,,,,,,,,,,,,,
gd_N128_s0_individual_sine_38a293e36b96,1024,0.9,0.999,individual,0.999,1,False,8.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.004794239739719374,0.004794239739719374,100000,0.4579527647427334,2.1095551734656537,4.757934035971479,12.639387810002441,4289.236670327175,,,,,,,,,,,,,
gd_N128_s0_individual_sine_3cf7ca5b4b96,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.07572044250474128,0.07572044250474128,100000,0.00291464350194613,0.0375699407356167,0.40529752063347163,3.2605527994739507,34.44958778305082,,,,,,,,,,,,,
gd_N128_s0_individual_sine_407209048901,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,utility,full,constant,physical_xavier,sine,0,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_3cf7ca5b4b96/checkpoint_000100000.npz,50c442c62eb3e51c6dca92f82f1ead78cb9644c1b537d298a598d58055e7dfec,True,True,20000,0,,0.04921722203746967,0.04921722203746967,20000,0.002507901310954159,0.04045192281319472,0.42500752414336335,4.162760244423132,36.43585390390788,,1e-05,16000,,,,,,,,,,
gd_N128_s0_individual_sine_43a7d8c5a5db,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,full,agreement,physical_xavier,sine,0,,,,,20000,0,,0.5755121805583501,0.5755121805583501,20000,0.0001288484127933391,0.0007612585118467761,0.038345431458205084,2.39513149243427,20.813214161382625,0.003,,,0.9,,,,,,,,,
gd_N128_s0_individual_sine_4efb22a1943d,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,10.0,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,1000,42,,,,41,7640.626635820581,508981.34207341645,2106559676194.162,8.562148069401857e+152,2.9588482173087454e+117,,,,,,,,,,,,,
gd_N128_s0_individual_sine_4f275ca9778a,1024,0.9,0.999,individual,0.98,1,False,8.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0017667757421641055,0.0017667757421641055,100000,0.02449762099278273,0.27724310680221115,0.4484225738493866,5.809736789739576,214.82861569375234,,,,,,,,,,,,,
gd_N128_s0_individual_sine_502bb4a5e792,1024,0.9,0.999,individual,0.995,1,False,8.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0010788176721296904,0.0010788176721296904,100000,0.37751419841341416,1.393262848386377,3.160368547410509,6.969973821624567,2860.968410438765,,,,,,,,,,,,,
gd_N128_s0_individual_sine_5747a8e2946a,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,utility,full,constant,physical_xavier,sine,0,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_3cf7ca5b4b96/checkpoint_000100000.npz,50c442c62eb3e51c6dca92f82f1ead78cb9644c1b537d298a598d58055e7dfec,True,True,20000,0,,0.04924176486702525,0.04924176486702525,20000,0.0026654965550749273,0.04044976678121978,0.4250073486691696,4.162747269581001,36.4358484791546,,1e-05,1000000000000,,,,,,,,,,
gd_N128_s0_individual_sine_57b2b7b18456,1024,0.9,0.999,individual,0.999,1,False,8.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0013028608284300057,0.0013028608284300057,100000,1.3567595466574964,7.182885961530371,15.976640218695096,31.650170137973753,14297.909075619758,,,,,,,,,,,,,
gd_N128_s0_individual_sine_59baa0f1ef52,1024,0.9,0.999,individual,0.995,1,False,2.0,1e-15,0.009000000000000001,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,241,,,,240,6996.5960730483275,874418.3028582525,1.85064174194451e+20,4.1376547695440736e+151,7.423852037715205e+135,,,,,,,,,,,,,
gd_N128_s0_individual_sine_5b10b418ac42,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0009,individual_gaussian,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.4577370843646841,0.4577370843646841,100000,0.0006977762334913518,0.007014001606113386,0.041512987443404176,7.904069699546539,25.88556523724417,,,,,,,,,,,,,
gd_N128_s0_individual_sine_5f495f19f9d0,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.6681310696781202,0.6681310696781202,20000,0.0003670358262003525,0.0006006706443462253,0.008091624608999452,2.1255840592373643,15.575985630031905,,,,,,,,,,,,,
gd_N128_s0_individual_sine_5fb32d351b3e,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,20000,0,,0.3651142395740272,0.3651142395740272,20000,0.018222151553516735,0.16590993363791223,0.2849398159343772,2.0117424906281767,28.804433987907785,,,,,,,,,,,,,
gd_N128_s0_individual_sine_6301e77ded2f,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.1,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,74,,1.2320367918433255e+255,1.2320367918433255e+255,73,7168.2366497600415,164988.85257137095,1.3121287304184317e+26,1.130733107762156e+126,2.1142949230373227e+131,,,,,,,,,,,,,
gd_N128_s0_individual_sine_63ae22b65c7f,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,replay_state,full,constant,physical_xavier,sine,0,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_3cf7ca5b4b96/checkpoint_000100000.npz,50c442c62eb3e51c6dca92f82f1ead78cb9644c1b537d298a598d58055e7dfec,True,True,20000,0,,0.04921985799835304,0.04921985799835304,20000,0.0026249040065758874,0.0404524002509338,0.42500765483910347,4.16272156706996,36.4358536124965,,0.0001,16000,,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_79a3738e6a32,,,,,,,,
gd_N128_s0_individual_sine_66a90c5eaa73,1024,0.9,0.999,individual,0.995,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.07572044250474128,0.07572044250474128,100000,0.00291464350194613,0.0375699407356167,0.40529752063347163,3.2605527994739507,34.44958778305082,,,,,,,,,,,,,
gd_N128_s0_individual_sine_6b558cd8819a,1024,0.9,0.999,individual,0.98,1,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.10243284927705865,0.10243284927705865,20000,0.0037880319690141136,0.05087050295511981,0.40146320677618236,4.5176624192992545,180.38793277146416,,,,,,,,,,,,,
gd_N128_s0_individual_sine_6dedfd4607ed,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.009000000000000001,individual_gaussian,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,20000,234,,2.0944627607520844e+298,2.0944627607520844e+298,233,5881.75009447899,346159.17520018556,3.070766899969317e+21,4.662078721196848e+147,1.83614568849614e+68,,,,,,,,,,,,,
gd_N128_s0_individual_sine_722aa8e9ae27,1024,0.9,0.999,individual,0.995,1,False,32.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0010199092112204169,0.0010199092112204169,100000,0.4213767217611138,1.7022647478583357,3.807703999984999,10.128138846907454,3431.564144584121,,,,,,,,,,,,,
gd_N128_s0_individual_sine_72a5d68a7bc6,1024,0.9,0.999,individual,0.995,1,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0007934372357382012,0.0007934372357382012,100000,0.03915106503975727,0.37619599867909104,0.7721821691412123,7.5182393268830525,716.4928520471394,,,,,,,,,,,,,
gd_N128_s0_individual_sine_734284b2062e,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,3.0000000000000004e-05,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.8245056407076494,0.8245056407076494,20000,0.0008335170169537235,0.0027137553223739734,0.004532556245449476,0.6307125741722241,1.8956537894515824,,,,,,,,,,,,,
gd_N128_s0_individual_sine_757e7e952f35,1024,0.9,0.999,individual,0.9,1,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.24546739379602545,0.24546739379602545,20000,0.007961190941172005,0.028909131552418713,0.34839014105139665,6.099039726769099,37.44342760625951,,,,,,,,,,,,,
gd_N128_s0_individual_sine_7673c58ffaad,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,utility,full,constant,physical_xavier,sine,0,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_3cf7ca5b4b96/checkpoint_000100000.npz,50c442c62eb3e51c6dca92f82f1ead78cb9644c1b537d298a598d58055e7dfec,True,True,20000,0,,0.049226648008753926,0.049226648008753926,20000,0.0026302870141996027,0.04045302455510875,0.4250075930668029,4.162699041335185,36.43585125829506,,1e-06,16000,,,,,,,,,,
gd_N128_s0_individual_sine_79a3738e6a32,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,utility,full,constant,physical_xavier,sine,0,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_3cf7ca5b4b96/checkpoint_000100000.npz,50c442c62eb3e51c6dca92f82f1ead78cb9644c1b537d298a598d58055e7dfec,True,True,20000,0,,0.034694112701086174,0.034694112701086174,20000,0.0013270133150454526,0.04344988814294969,0.42375749718108324,4.402474125070367,36.37754088059659,,0.0001,16000,,,,,,,,,,
gd_N128_s0_individual_sine_7f33023a111e,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,utility,full,constant,physical_xavier,sine,0,/workspace/junmiaoh/experiments/precision-mlps/runs/optimization_exploration/gd_N128_s0_individual_sine_3cf7ca5b4b96/checkpoint_000100000.npz,50c442c62eb3e51c6dca92f82f1ead78cb9644c1b537d298a598d58055e7dfec,True,True,20000,0,,0.049225099399159436,0.049225099399159436,20000,0.002630384302182316,0.04045286079260404,0.425007589634241,4.162698227648331,36.43585114920431,,1e-06,1000000000000,,,,,,,,,,
gd_N128_s0_individual_sine_80a0ba1229e6,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.003,reference_xavier,128,gd,none,stratified,decay,physical_xavier,sine,0,,,,,20000,0,,0.5769491837587972,0.5769491837587972,20000,0.00013814791607059615,0.0006818473629070213,0.03843766948489306,2.4130729594148614,20.82732828474161,0.003,,,,,,,,,,,,
gd_N128_s0_individual_sine_832e248e2043,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.3,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,1000,69,,,,68,2492.553106683608,430346.2538094574,354747685804851.06,1.129693800026795e+151,7.742490999943995e+80,,,,,,,,,,,,,
gd_N128_s0_individual_sine_85e0ea9773fb,1024,0.9,0.999,individual,0.999,1,False,32.0,1e-15,0.0009,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0012230669134154193,0.0012230669134154193,100000,1.756234121603708,8.318497910486121,19.186022519806915,37.416915940351394,17155.892945424268,,,,,,,,,,,,,
gd_N128_s0_individual_sine_85e2d2707414,1024,0.9,0.999,individual,0.999,1,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.11107030186693383,0.11107030186693383,20000,0.006428139534648493,1.5558385960246066,3.9224052332986883,8.371525832607844,3575.727573476311,,,,,,,,,,,,,
gd_N128_s0_individual_sine_8672c2b9a147,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0009,individual_gaussian,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,20000,0,,0.1715794276880173,0.1715794276880173,20000,0.009757909955738041,0.15837949725787095,0.29167661605312567,5.295789851036927,28.50855217129267,,,,,,,,,,,,,
gd_N128_s0_individual_sine_878267828088,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.00030000000000000003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.7658378535714279,0.7658378535714279,20000,0.0013809201972752334,0.0019066862345559943,0.004323717094610501,1.011907241808611,10.70561689345873,,,,,,,,,,,,,
gd_N128_s0_individual_sine_8dc8e047b725,1024,0.9,0.999,individual,0.98,1,False,8.0,1e-15,0.0003333333333333333,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.03027097599893218,0.03027097599893218,100000,0.0064158007102427484,0.03050502843840537,0.4308321538531867,9.191702492806954,79.16271852985925,,,,,,,,,,,,,
gd_N128_s0_individual_sine_92683a21055a,1024,0.9,0.999,individual,0.98,2,False,2.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.10243284927705865,0.10243284927705865,20000,0.0037880319690141136,0.05087050295511981,0.40146320677618236,4.5176624192992545,180.38793277146416,,,,,,,,,,,,,
gd_N128_s0_individual_sine_9303d44faa63,1024,0.9,0.999,individual,0.999,1,False,32.0,1e-15,0.003,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.0008524030049437198,0.0008524030049437198,100000,5.504053324406973,27.826111833165385,64.09979068883908,128.29885252527296,57186.43551466047,,,,,,,,,,,,,
gd_N128_s0_individual_sine_93ecf90c8286,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.0001,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,20000,0,,0.7975855462921639,0.7975855462921639,20000,0.0008809366525007386,0.0028447366325616776,0.003891463100880936,0.7059025929125907,6.043897689046272,,,,,,,,,,,,,
gd_N128_s0_individual_sine_95341f790f99,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.03,reference_xavier,128,gd,none,full,constant,lambda_xavier,sine,0,,,,,1000,126,,,,125,6937.458935692605,2900966.4015274732,8.324120836543901e+21,1.6232164784494325e+151,2.7425253429619134e+134,,,,,,,,,,,,,
gd_N128_s0_individual_sine_9c9b654e3c1c,1024,0.9,0.999,individual,0.98,1,False,0.0,1e-15,0.001,reference_xavier,128,gd,none,full,constant,physical_xavier,sine,0,,,,,100000,0,,0.5249505410434878,0.5249505410434878,100000,0.0002242151938308969,0.0027320058403976525,0.03425385431183421,3.191141695817801,26.891882815575638,,,,,,,,,,,,,
