target,kappa,seed,n,m,eta_geometry,eta_readout,bundle,degree,requested_end,trace_states,completed_updates,failed_update,complete,checkpoint_step,initial_mean_gamma,mean_gamma,median_gamma,mean_lambda,signed_mean_change,last_preupdate_mse,window_mean_mse,window_median_mse,heldout_mse,heldout_relative_l2,initial_coarse_norm,last_coarse_norm,normalized_slope_gradient,cumulative_coarse_motion,cumulative_remainder_motion,cumulative_crossing_remainder,recorded_signed_motion,loss_increases,max_preactivation,first_radius_exceedance,descent_ratio_floor,descent_ratio_count,descent_ratio_min,descent_ratio_median,coarse_10pct_step,coarse_10pct_persists20,coarse_10pct_mean_gamma,coarse_1pct_step,coarse_1pct_persists20,coarse_1pct_mean_gamma,fraction_gamma_1,fraction_gamma_1_population0.1_step,fraction_gamma_1_population0.5_step,fraction_gamma_4,fraction_gamma_4_population0.1_step,fraction_gamma_4_population0.5_step,fraction_gamma_16,fraction_gamma_16_population0.1_step,fraction_gamma_16_population0.5_step,fraction_lambda_005,fraction_lambda_005_population0.1_step,fraction_lambda_005_population0.5_step,fraction_lambda_01,fraction_lambda_01_population0.1_step,fraction_lambda_01_population0.5_step,fraction_lambda_025,fraction_lambda_025_population0.1_step,fraction_lambda_025_population0.5_step
moment3,0.001,5,128,2048,0.002,2e-06,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09570441833992262,0.09182659189176488,0.001495381536561291,0.0027337104552799946,0.751737578205946,0.7557610202798629,0.7518981034402381,0.7517399216561406,0.8670279742370467,0.5557329242974463,0.002860677602781097,0.002215456049643078,0.006105851951214737,-0.003373660977087277,1.5194811525521573e-06,0.002733710455280012,0,0.38101422093364806,,1e-24,19999,0.9984402735646335,0.9999957221050122,1605,True,0.0964605000097909,4214,True,0.09715980588181172,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.01,5,128,2048,0.002,2e-05,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09568304194847226,0.09139178408292006,0.001495047530444879,0.002712334063829633,0.7517299659567069,0.7557067818992522,0.751890437118712,0.7517323093705164,0.8670235843668919,0.5557329242974463,0.0028515624892607493,0.002210908949856151,0.00607780270603675,-0.0033667874296073774,1.318787400275207e-06,0.0027123340638296493,0,0.38040670333476717,,1e-24,19999,0.9984166494640119,0.9999957179370687,1587,True,0.09643566785242136,4160,True,0.09712688179300573,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.1,5,128,2048,0.002,0.0002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09545057904382083,0.0949088623125334,0.0014914152975597005,0.002479871159178207,0.7516581472752191,0.7552276838362743,0.7518185303258638,0.7516604902849638,0.8669821664794748,0.5557329242974463,0.0027591328418454814,0.0021728131059087384,0.005779217039762643,-0.003301479699010716,2.1338184262713906e-06,0.0024798711591781986,0,0.3749233378560399,,1e-24,19999,0.9981808049553313,0.999995694790707,1428,True,0.096243190016751,3700,True,0.09688383591207837,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,1.0,5,128,2048,0.002,0.002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09424251262807032,0.10069022595579424,0.0014725392598135987,0.0012718047434276958,0.7512494337479156,0.7531015165444712,0.7514177378316642,0.7512517732905123,0.8667464227276768,0.5557329242974463,0.0021264593113147954,0.0021011081032435842,0.004185005503247114,-0.0029138880016593427,6.872418399152542e-07,0.0012718047434276854,0,0.3601009555508515,,1e-24,19999,0.9958378788289093,0.9999960086445451,734,True,0.0950411306978957,1811,True,0.09553914307422932,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,10.0,5,128,2048,0.002,0.02,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09239525378736628,0.09406696969681375,0.0014436758404275981,-0.0005754540972763428,0.7507055717046366,0.7512379302959373,0.7509478257247895,0.7507078995809033,0.8664326225089772,0.5557329242974463,0.0014683304038332443,0.002225511185845248,0.001829866713681941,-0.002405332779086808,1.1968128515058391e-08,-0.0005754540972763523,0,0.35629065015439243,,1e-24,19999,0.9725036254254723,0.9999976601279186,129,True,0.09336030309355917,311,True,0.09347045648674258,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,100.0,5,128,2048,0.002,0.2,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09401360704492552,0.09248990960532436,0.0014689626100769613,0.001042899160282898,0.7476353860092636,0.7498724508973277,0.7500101227410652,0.7476372346677418,0.8646587964586617,0.5557329242974463,0.0016735856290112745,0.009078097974310327,0.0020674622154796354,-0.0010245661427194755,3.0875227386120785e-09,0.0010428991602828984,0,0.38957300626771296,,1e-24,19999,0.7392310884847144,1.0000153314085074,14,True,0.09301401332800899,32,True,0.09302510363854169,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.0001,5,128,2048,0.002,2.0000000000000002e-07,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09760003233316862,0.09098121026323061,0.0015250005052057597,0.004629324448525998,0.7499973634834405,0.7539053772770536,0.749997380135677,0.7500065978948343,0.8660241779220121,0.555732924297446,1.0726800872954948e-05,2.0600899090992526e-05,0.0046213961775380796,6.444937527240019e-06,1.4833334606734792e-06,0.004629324448525993,0,0.38330929418420157,,1e-24,19999,0.99844516781974,0.9998957133292369,1569,True,0.09654044899791299,3548,True,0.09748855993774046,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.001,5,128,2048,0.002,2e-06,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09759703349916325,0.09105445343086913,0.0015249536484244258,0.004626325614520629,0.7499973649360248,0.7539005852012289,0.7499973815863219,0.7500065993422884,0.8660241787576917,0.555732924297446,1.0716923212458235e-05,2.0597885398244284e-05,0.004618620978066702,6.443628631679176e-06,1.2610078222661465e-06,0.004626325614520648,0,0.38324634846766886,,1e-24,19999,0.998442807461304,0.9998966010890085,1567,True,0.09653750086255115,3544,True,0.09748558059197146,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.01,5,128,2048,0.002,2e-05,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09756695322621861,0.09177677008018231,0.0015244836441596658,0.0045962453415759885,0.7499973793410619,0.7538533507440985,0.7499973959716926,0.7500066136963468,0.8660241870449265,0.555732924297446,1.0619453365814242e-05,2.056758055747722e-05,0.004588597336003314,6.4303527428314045e-06,1.2176528298388024e-06,0.004596245341575985,0,0.3826235670442429,,1e-24,19999,0.9984192083227924,0.9998988289235758,1550,True,0.0965112953403184,3502,True,0.09745537517897468,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.1,5,128,2048,0.002,0.0002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.0972677276916602,0.09660383777309824,0.0015198082451821906,0.004297019807017577,0.7499975125710195,0.7534403894883761,0.7499975289762387,0.7500067464485236,0.8660242636886446,0.555732924297446,9.759756537808566e-06,2.0256502640932888e-05,0.004288772746544549,6.2816464172667e-06,1.965414055757154e-06,0.004297019807017573,0,0.3769966453476219,,1e-24,19999,0.9981836017696994,0.9999196603250255,1396,True,0.09631770508811914,3139,True,0.09716231959318303,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,1.0,5,128,2048,0.002,0.002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09571966068052874,0.10043616852316897,0.0014956196981332616,0.00274895279588612,0.7499982627624024,0.7516925908927762,0.7499982775279224,0.7500074939924976,0.8660246952788012,0.555732924297446,6.089116512775628e-06,1.8134117241220485e-05,0.0027430588233852845,5.0600904044422905e-06,8.338820963986596e-07,0.002748952795886126,0,0.3610451249696345,,1e-24,19999,0.9958426128492989,0.9999659880802613,721,True,0.0950690612562232,1610,True,0.09565043347004269,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,10.0,5,128,2048,0.002,0.02,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09350514089036029,0.09493132405183827,0.0014610178264118795,0.0005344330057176633,0.7499990806323191,0.7502871873074203,0.7499991035695488,0.750008309143803,0.8660251659014114,0.555732924297446,3.4721252693566634e-06,1.58086213906584e-05,0.0005312411802821437,3.163350622479622e-06,2.8474813033590228e-08,0.0005344330057176569,0,0.356378482362659,,1e-24,19999,0.9725251563537504,0.9999963579911638,128,True,0.09336693558690311,288,True,0.09348897713083222,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,100.0,5,128,2048,0.002,0.2,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09303029184017705,0.0943919149001785,0.0014535983100027665,5.95839555344313e-05,0.7499990346539971,0.7500346571976334,0.7499991575343026,0.7500082626709814,0.8660251390706196,0.555732924297446,2.9498548173169066e-06,1.4714363036486022e-05,5.6503340576536426e-05,3.0806149578920584e-06,6.1621913032263044e-18,5.9583955534434646e-05,0,0.35570202884869717,,1e-24,19999,0.7394187823625489,0.9999979489950566,14,True,0.09301491866675021,30,True,0.0930270295938996,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.0001,5,128,2048,0.002,2.0000000000000002e-07,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09758540349435393,0.09094148401033804,0.0015247719295992802,0.004614695609711311,0.7500046951973631,0.7539125186917611,0.7500047108230836,0.7500525223059639,0.8660311401690852,0.5557329242974463,9.254183606094651e-06,2.0092891447397454e-05,0.0046270388242038015,-1.3877408370733413e-05,1.5341938782448674e-06,0.004614695609711313,0,0.38329699523595767,,1e-24,19999,0.998445159837487,0.9999069939317524,1569,True,0.09653971549432279,3550,True,0.0974866372676368,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.001,5,128,2048,0.002,2e-06,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09758241762198445,0.09101479798788531,0.001524725275343507,0.004611709737341832,0.7500046921687096,0.7539077224932476,0.7500047077915417,0.7500525192607361,0.8660311384110336,0.5557329242974463,9.248528282014286e-06,2.00895659856525e-05,0.004624312328395223,-1.3870021532785618e-05,1.2674304794031412e-06,0.004611709737341839,0,0.38323405506582503,,1e-24,19999,0.9984427994718432,0.9999090785494894,1567,True,0.09653676885217961,3546,True,0.09748366247856487,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.01,5,128,2048,0.002,2e-05,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09755246508804306,0.0917378199694825,0.0015242572670006729,0.004581757203400441,0.7500046621599447,0.7538604471466268,0.7500046777536398,0.7500524890872725,0.8660311209914805,0.5557329242974463,9.192196107750803e-06,2.005591466922262e-05,0.0045943232380745505,-1.3796862839623714e-05,1.2308281655093662e-06,0.004581757203400437,0,0.3826113297866435,,1e-24,19999,0.9984192002631,0.9999112421673424,1550,True,0.09651057612795721,3504,True,0.09745350446194634,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.1,5,128,2048,0.002,0.0002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09725401213216567,0.09658034817672498,0.0015195939395650886,0.004283304247523045,0.7500043883233668,0.7534471088249316,0.7500044035997245,0.7500522137072818,0.866030962010831,0.5557329242974463,8.655292039394326e-06,1.9694578697362662e-05,0.004294461384746602,-1.3133369683678317e-05,1.9762324601167934e-06,0.004283304247523039,0,0.376985012870979,,1e-24,19999,0.998183593054835,0.9999292389111567,1396,True,0.09631707064550221,3141,True,0.09716078890850592,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,1.0,5,128,2048,0.002,0.002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09570951626685954,0.1004267909434581,0.0014954611916696804,0.00273880838221692,0.7500030739984267,0.7516973501337895,0.7500030870652068,0.7500508908356098,0.8660301982984447,0.5557329242974463,5.714426316552536e-06,1.694034865726675e-05,0.0027477703898446493,-9.79957385245426e-06,8.375662247184049e-07,0.0027388083822169136,0,0.3610385242912654,,1e-24,19999,0.9958425993984403,0.9999680893253605,721,True,0.09506881568185487,1610,True,0.09564974848862418,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
