bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
core_N128_s5,moment3,5,128,1,100.0,1019,19980,0.007816840622558083,1.0,0.0010369490762542066,5.656783599163051e-05,0.0009803812402625761,0.12457452393783147,0.0001231195725499288,-0.0,0.00178908606233367,0.0019000002571994412,0.008308607676707106,1.1544441118910345,0.0010369490762542066,5.656783599163051e-05,0.0009803812402625761,0.12457452393783147,0.0020087309052938566,0.002059268406537767,0.004404348601474153,0.0019000002571994412,14
core_N128_s5,moment5,5,128,1,0.0001,1019,19980,1.7781504213847674e-05,1.000000001838042,0.00462949175436983,0.0045409862836907205,8.850547067910941e-05,0.010180420712830037,8.795143715535915e-08,1.4436468910899007e-13,0.0009889608663113327,0.0014898673246152017,0.006457303247832399,1.0000024271281074,0.00462949175436983,0.0045409862836907205,8.850547067910941e-05,0.010180420712830037,0.0017523591495266016,0.0017834274081180714,0.005315722795839712,0.0014898673246152017,1680
core_N128_s5,moment5,5,128,1,0.001,1019,19980,1.777893188048405e-05,1.0000000016172415,0.004626492726320264,0.00453789216123654,8.860056508372405e-05,0.010168310978054772,8.786746404454384e-08,1.403744531432817e-13,0.0009886517498845502,0.0013927525241893557,0.006457303247832399,1.0000019843065224,0.004626492726320264,0.00453789216123654,8.860056508372405e-05,0.010168310978054772,0.0017528098086607886,0.00178387712572816,0.0053134846525574805,0.0013927525241893557,1660
core_N128_s5,moment5,5,128,1,0.01,1019,19980,1.7753070805949097e-05,0.9999999999715561,0.004596410544782853,0.004506897157748158,8.951338703469536e-05,0.01004890778865674,8.704138782243194e-08,1.0517111322307085e-13,0.0009855842672583674,0.0007376191067333115,0.006457303247832399,0.9999999999715561,0.004596410544782853,0.004506897157748158,8.951338703469536e-05,0.01004890778865674,0.0017572923088903214,0.0017883480323522061,0.005291077829490668,0.0008408674233602587,1660
core_N128_s5,moment5,5,128,1,0.1,1019,19980,1.7487972437682777e-05,0.9999999994073213,0.004297172365094151,0.004211985227727866,8.518713736628547e-05,0.00900171945634053,8.49628803480011e-08,5.9708057632462025e-15,0.0009571848490330031,0.0007831888401692716,0.006457303247832399,0.9999999994073213,0.004297172365094151,0.004211985227727866,8.518713736628547e-05,0.00900171945634053,0.0017997541188168934,0.0018304905407950359,0.005083230433572843,0.0008047739261613229,1500
core_N128_s5,moment5,5,128,1,1.0,1019,19980,1.568183848820072e-05,0.999999999958938,0.0027490523740850703,0.002685159628916342,6.389274516872823e-05,0.00453678360015374,6.814014340517857e-08,8.416066814383541e-17,0.0008079508405287871,0.00040519463166222014,0.006457303247832399,0.9999999999589393,0.0027490523740850703,0.002685159628916356,6.389274516872823e-05,0.00453678360015374,0.0019577527450628882,0.0019909084327021757,0.004197678372168666,0.00040519463166222014,820
core_N128_s5,moment5,5,128,1,10.0,1019,19980,1.3701979378842212e-05,0.9999999999992691,0.0005344962724136426,0.0005213823847884935,1.311388762514909e-05,0.0010470719491278652,4.323168437728079e-08,9.119418561028464e-19,0.0006583907517977318,3.549051021731198e-05,0.006457303247832399,0.999999999999275,0.0005344962724136426,0.0005213823847884935,1.311388762514909e-05,0.0010470719491278652,0.0019326576971944998,0.001943923203586559,0.0035543598622945565,4.4185342884292544e-05,160
core_N128_s5,moment5,5,128,1,100.0,1019,19980,1.2765174606138642e-05,0.9999999999991057,5.9640066929586566e-05,5.656783599163051e-05,3.0722309379560553e-06,0.0005536191038362901,5.278902409211386e-08,9.414101739964275e-19,0.0005901357845834147,-1.2665976932557665e-06,0.006457303247832399,0.9999999999992158,5.9640066929586566e-05,5.656783599163051e-05,3.0722309379560553e-06,0.0005536191038362901,0.0020376392884200157,0.002059268406537766,0.004323537254680161,3.917979386050541e-06,15
core_N128_s5,moment9,5,128,1,0.0001,1019,19980,1.739397786411368e-05,1.000000005013686,0.004614715766588798,0.0045409862836907205,7.372948289807724e-05,0.010320972425906022,-2.946987776243508e-07,1.4436581171782076e-13,0.00099036868657578,0.0015300281137093225,0.006462843491329793,1.0000180129819174,0.004621182678422278,0.0045409862836907205,8.089528151260239e-05,0.010320972425906022,0.0017522449190167737,0.001783427408118073,0.005316724421580303,0.0015300281137093225,1680
core_N128_s5,moment9,5,128,1,0.001,1019,19980,1.7391104401565206e-05,1.0000000049037254,0.004611729857620664,0.00453789216123654,7.383769638412419e-05,0.010308628836058239,-2.944230583035123e-07,1.403744531432817e-13,0.00099005824680774,0.001432842056194969,0.006462843491329793,1.0000182747240187,0.00461819616280934,0.00453789216123654,8.10012199892185e-05,0.010308628836058239,0.0017526955506875397,0.0017838771257281617,0.005314487727009436,0.001432842056194969,1660
core_N128_s5,moment9,5,128,1,0.01,1019,19980,1.7362025528623155e-05,1.000000003891586,0.00458177696610533,0.004506897157748158,7.487980835717278e-05,0.01018690548427406,-2.917069093450482e-07,1.0517054360672928e-13,0.0009869776595116423,0.0007769988700234709,0.006462843491329793,1.0000210515259362,0.0045882368594925005,0.004506897157748158,8.2020744485517e-05,0.01018690548427406,0.0017571777769822424,0.001788348032352207,0.005292095405981761,0.0008427587219815708,1660
core_N128_s5,moment9,5,128,1,0.1,1019,19980,1.7049673372286047e-05,1.0000000003733331,0.004283321959226635,0.004211985227727838,7.133673149879727e-05,0.009118330312177951,-2.722382803532852e-07,5.971407113408681e-15,0.0009584588455009523,0.0008069696097272178,0.006462843491329793,1.0000663307280806,0.004289819442999429,0.004211985227727838,7.83988549722392e-05,0.009118330312177951,0.0017996369163821816,0.0018304905407950376,0.005084208373041036,0.0008115071118574152,1500
core_N128_s5,moment9,5,128,1,1.0,1019,19980,1.466685517040593e-05,1.0000000000219085,0.0027388190774085414,0.002685159628916356,5.36594484921854e-05,0.004548571841274961,-1.9174548164258513e-07,8.492576512696123e-17,0.0008086388874582693,0.00041469730945230265,0.006462843491329793,1.0014603553122532,0.0027448328219269874,0.002685159628916356,5.9873956792466654e-05,0.004548571841274961,0.0019576499992517253,0.001990908432702176,0.004198560796460392,0.00041469730945230265,820
core_N128_s5,moment9,5,128,1,10.0,1019,19980,1.1755455126572855e-05,1.0000000000004885,0.0005270852866810088,0.0005213823847884935,5.702901892515322e-06,0.000966299251343162,-1.428402756691307e-07,9.11941856102847e-19,0.0006586670447049226,3.7701953161717316e-05,0.006462843491329793,1.005778725145136,0.0005326070123478771,0.0005213823847884935,1.1252156556271209e-05,0.000966299251343162,0.0019325327990285378,0.0019439232035865603,0.0035547546909803825,4.418250174309524e-05,160
