bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
refine_N128_s0,sine,0,128,3,10.0,74,199980,5.076740494773053e-05,0.08879740750362557,-0.0010230865268253259,-0.0010849999321187742,6.191340529344835e-05,0.008489976389956962,7.905746498267736e-07,9.879080180968258e-07,2.4808266477028147e-05,-0.0002033000778356303,0.0004910447810061517,0.1040721238990543,0.0010243751666499379,0.001089637335346269,6.526216869633117e-05,0.008489976389956962,0.006613108593731057,0.006608344937555624,0.00011789582304477106,0.0002033000778356303,920
refine_N128_s0,sine,0,128,3,100.0,74,199980,0.02106679399972855,0.9996146279522039,0.01711098657807153,0.013311041631648021,0.0037999449464235086,0.30219844655732303,7.108993716694927e-05,1.0914978430041477e-07,0.023540725780416424,-0.003782396776145877,0.02106679399972855,0.9996146279522039,0.01711098657807153,0.013311041631648021,0.0037999449464235086,0.30219844655732303,0.006613108593731057,0.006608344937555624,0.023540725780416424,0.003782396776145877,100
refine_N128_s0,runge,0,128,3,0.0001,74,199980,0.0019394077105384544,0.5399399292593826,0.00520266937123616,0.00686604277852404,0.0016633734072878797,0.11512928648667223,7.111921083171023e-05,9.451012708841705e-05,0.0025483435021058753,7.970340515847663e-06,0.0019394077105384544,0.5399399292593826,0.00520266937123616,0.00686604277852404,0.0016633734072878797,0.11512928648667223,0.003061020049382076,0.0030577209449262686,0.0025483435021058753,0.00042805325400695204,7960
refine_N128_s0,runge,0,128,3,0.001,74,199980,0.0019492705829376668,0.5420732860879066,0.005207602801309566,0.006873974563577259,0.0016663717622676932,0.11544330482697042,7.117865189501592e-05,9.465602309617727e-05,0.0025611889828378426,7.96947034055473e-06,0.0019492705829376668,0.5420732860879066,0.005207602801309566,0.006873974563577259,0.0016663717622676932,0.11544330482697042,0.003061020049382076,0.0030577209449262686,0.0025611889828378426,0.0004282462193225811,7960
refine_N128_s0,runge,0,128,3,0.01,74,199980,0.0020501119499436423,0.5637253125580988,0.005256606467877817,0.006953156364339741,0.0016965498964619241,0.11862081548455969,7.177216499642717e-05,9.612782819993852e-05,0.002693231250687351,0.00038550552767945,0.0020501119499436423,0.5637253125580988,0.005256606467877817,0.006953156364339741,0.0016965498964619241,0.11862081548455969,0.003061020049382076,0.0030577209449262686,0.002693231250687351,0.00043014741968042114,7960
refine_N128_s0,runge,0,128,3,0.1,74,199980,0.003298913823000521,0.8121176290907037,0.005717109955458002,0.007755499463636226,0.0020383895081782233,0.1543191393677433,7.764140726146255e-05,0.0001131376963903985,0.004444315303760519,0.00014330461440874298,0.003298913823000521,0.8121176290907037,0.005717109955458002,0.007755499463636226,0.0020383895081782233,0.1543191393677433,0.003061020049382076,0.0030577209449262686,0.004444315303760519,0.0005330703464798137,6820
refine_N128_s0,runge,0,128,3,1.0,74,199980,0.01044046852132753,1.0570443882734617,0.010202226251758609,0.011974920541068926,0.001772694289310317,0.37940303238781753,0.00016103445198102994,-9.93788969416306e-06,0.08491747840422095,0.0010997552302288438,0.01280045950910228,1.979852110023642,0.010202226251758609,0.011974920541068926,0.0032380506058839326,0.37940303238781753,0.003061020049382076,0.0030577209449262686,0.08491747840422095,0.0010997552302288438,5020
refine_N128_s0,runge,0,128,3,10.0,74,199980,0.002686682197237139,1.287748963339762,0.017788545648279044,0.011338169566092321,0.006450376082186723,0.398710457380044,3.6876907800616897e-06,-3.407924881123738e-06,0.0076243163587684315,-0.0022897952034949265,0.01842733013862096,1.3969759176097685,0.017788545648279044,0.01178042015718267,0.006450376082186723,0.398710457380044,0.003061020049382076,0.0030577209449262686,0.0534762597841466,0.0031220964438608972,1720
refine_N128_s0,runge,0,128,3,100.0,74,199980,0.0030553856575504194,1.0458138974117372,0.011893245209980322,0.00991837095329011,0.001974874256690212,0.4341192433385539,7.640200941898586e-06,1.8022540180269333e-06,0.00631662118998308,-0.0007303093903762714,0.019527481099666195,1.6886988404416117,0.011893245209980322,0.00991837095329011,0.002317324210630148,0.4341192433385539,0.003061020049382076,0.0030577209449262686,0.037569141518755955,0.0009458247634487743,500
refine_N128_s0,moment3,0,128,3,0.0001,74,199980,0.0005619147400509956,0.32957535402106436,0.0011247480202048188,0.0016466259244705683,0.0005218779042657495,0.05121987437506118,1.0883179396501605e-05,1.9888865136052688e-05,0.00023549359076077778,-0.0006023266465997185,0.0005619147400509956,0.32957535402106436,0.0031519816441115817,0.003146092062142211,0.0005218779042657495,0.05121987437506118,0.0020805995578162015,0.0020811640090563055,0.00023549359076077778,0.0015675795696570571,5860
