bundle,target,n,seed,degree,kappa,actual_contrast,predicted_contrast,contrast_error
core_N128_s1,moment9,128,1,1,0.01,0.0018342652450121788,0.0017627869696176107,-7.147827539456808e-05
core_N128_s1,moment9,128,1,1,0.1,0.0015947729839280445,0.0015168978473060896,-7.787513662195489e-05
core_N128_s1,moment9,128,1,1,1.0,0.0,0.0,0.0
core_N128_s1,moment9,128,1,1,10.0,-0.0012937445913984852,-0.0012415055912247536,5.223900017373162e-05
core_N128_s1,moment9,128,1,1,100.0,-0.001725445649429988,-0.0016614705002841318,6.397514914585622e-05
core_N128_s1,sine,128,1,3,0.0001,0.0010852113884462083,0.0010802058362562733,-5.005552189935036e-06
core_N128_s1,sine,128,1,3,0.001,0.0010835898083530332,0.001078689139819261,-4.9006685337721345e-06
core_N128_s1,sine,128,1,3,0.01,0.0010673459837147875,0.0010634788635347364,-3.867120180051087e-06
core_N128_s1,sine,128,1,3,0.1,0.000903860754860597,0.0009089868221380942,5.126067277497204e-06
core_N128_s1,sine,128,1,3,1.0,0.0,0.0,0.0
core_N128_s1,sine,128,1,3,10.0,-1.3364336197599358e-05,7.331984359083832e-05,8.668417978843768e-05
core_N128_s1,sine,128,1,3,100.0,0.016779499096477607,0.01430114406980798,-0.0024783550266696264
core_N128_s1,runge,128,1,3,0.0001,-0.0023789143056168055,-0.004632401776360193,-0.002253487470743387
core_N128_s1,runge,128,1,3,0.001,-0.0023774879136825855,-0.00463014961071187,-0.0022526616970292845
core_N128_s1,runge,128,1,3,0.01,-0.002363109731221072,-0.004607442026880362,-0.0022443322956592904
core_N128_s1,runge,128,1,3,0.1,-0.002208976498429119,-0.004362508954037322,-0.0021535324556082036
core_N128_s1,runge,128,1,3,1.0,0.0,0.0,0.0
core_N128_s1,runge,128,1,3,10.0,0.006828401042253102,-0.0007882249793917107,-0.007616626021644812
core_N128_s1,runge,128,1,3,100.0,0.005088632249684269,-0.0010673609246971416,-0.006155993174381411
core_N128_s1,moment3,128,1,3,0.0001,0.0001693446929420528,-0.000266455631333401,-0.0004358003242754538
core_N128_s1,moment3,128,1,3,0.001,0.00016864352569372076,-0.0002659461164607885,-0.00043458964215450924
core_N128_s1,moment3,128,1,3,0.01,0.00016166747416274108,-0.00026211554206848064,-0.0004237830162312217
core_N128_s1,moment3,128,1,3,0.1,0.00012849153046846917,-0.00024866484387366106,-0.00037715637434213023
core_N128_s1,moment3,128,1,3,1.0,0.0,0.0,0.0
core_N128_s1,moment3,128,1,3,10.0,0.051188585212784896,0.021729269452971767,-0.02945931575981313
core_N128_s1,moment3,128,1,3,100.0,0.035432637907543946,0.020940176307563674,-0.014492461599980272
core_N128_s1,moment5,128,1,3,0.0001,0.0018773728634065567,0.0018574261596552982,-1.994670375125851e-05
core_N128_s1,moment5,128,1,3,0.001,0.001875261829312691,0.0018554059494778896,-1.9855879834801415e-05
core_N128_s1,moment5,128,1,3,0.01,0.001853743293673188,0.0018347821292495625,-1.8961164423625387e-05
core_N128_s1,moment5,128,1,3,0.1,0.0016074553578154793,0.0015962423689535182,-1.1212988861961093e-05
core_N128_s1,moment5,128,1,3,1.0,0.0,0.0,0.0
core_N128_s1,moment5,128,1,3,10.0,-0.0013097437389772426,-0.0012946064341523983,1.5137304824844322e-05
core_N128_s1,moment5,128,1,3,100.0,-0.0017442040743735204,-0.0017264726863224222,1.7731388051098196e-05
core_N128_s1,moment9,128,1,3,0.0001,0.0018570469849626264,0.001857426159655326,3.791746926995465e-07
core_N128_s1,moment9,128,1,3,0.001,0.0018550139293356804,0.0018554059494779312,3.9202014225081516e-07
core_N128_s1,moment9,128,1,3,0.01,0.0018342652450121788,0.0018347821292496042,5.168842374253524e-07
core_N128_s1,moment9,128,1,3,0.1,0.0015947729839280445,0.001596242368953546,1.469385025501535e-06
core_N128_s1,moment9,128,1,3,1.0,0.0,0.0,0.0
core_N128_s1,moment9,128,1,3,10.0,-0.0012937445913984852,-0.0012946064341523983,-8.618427539131002e-07
core_N128_s1,moment9,128,1,3,100.0,-0.001725445649429988,-0.0017264726863224084,-1.027036892420341e-06
