bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
core_N128_s0,128,0,1,moment3,moment9,0.001,73,99980,0.0,8.155851157325788e-17,9.875646920231566e-16,1.1102231238868493e-16,4.163336342344337e-17,8.366003554272718e-17,9.875646920231566e-16,1.46868708652284e-16
core_N128_s0,128,0,1,moment3,moment9,0.01,73,99980,0.0,4.078964023399191e-17,1.3905534629485529e-15,4.807407289046552e-17,2.7755575615628914e-17,1.2236892070197572e-16,1.3905534629485529e-15,1.5453652082766616e-16
core_N128_s0,128,0,1,moment3,moment9,0.1,73,99980,0.0,4.087924829057995e-17,1.0263086199280511e-15,4.807407289046552e-17,2.7755575615628914e-17,8.366003554272718e-17,1.0263086199280511e-15,1.46868708652284e-16
core_N128_s0,128,0,1,moment3,moment9,1.0,73,99980,0.0,4.12708202751253e-17,8.83554500838354e-16,4.807407289046552e-17,2.7755575615628914e-17,8.371653736658892e-17,8.83554500838354e-16,1.46868708652284e-16
core_N128_s0,128,0,1,moment3,moment9,10.0,73,99980,0.0,4.170357510222224e-17,1.552677826744354e-16,4.807407289046552e-17,0.0,8.366003554272718e-17,1.552677826744354e-16,1.46868708652284e-16
core_N128_s0,128,0,1,moment3,moment9,100.0,73,99980,0.0,4.1805610392793576e-17,5.187745952068789e-17,4.807407289046552e-17,1.3877787807814457e-17,1.2006188014519607e-16,5.187745952068789e-17,1.5453652082766616e-16
core_N128_s0,128,0,1,moment5,moment9,0.0001,73,99980,0.0,1.925929944387236e-34,7.448693502758805e-16,0.0,2.7755575615628914e-17,1.6518271493909297e-16,7.448693502758805e-16,2.93737417304568e-16
core_N128_s0,128,0,1,moment5,moment9,0.001,73,99980,0.0,8.155851157325788e-17,7.508903793815026e-16,9.614814578093104e-17,4.163336342344337e-17,1.6518271493909297e-16,7.508903793815026e-16,2.93737417304568e-16
core_N128_s0,128,0,1,moment5,moment9,0.01,73,99980,0.0,4.1889308345993234e-32,7.91171993262914e-16,0.0,4.163336342344337e-17,1.6518271493909297e-16,7.939233522511904e-16,2.93737417304568e-16
core_N128_s0,128,0,1,moment5,moment9,0.1,73,99980,0.0,4.087924829057995e-17,5.883644560565066e-16,4.807407289046552e-17,2.7755575615628914e-17,1.6518271493909297e-16,5.883644560565066e-16,2.93737417304568e-16
core_N128_s0,128,0,1,moment5,moment9,1.0,73,99980,0.0,2.5641868184523097e-31,5.662198278765581e-16,0.0,2.7755575615628914e-17,1.6518271493909297e-16,5.662198278765581e-16,2.93737417304568e-16
core_N128_s0,128,0,1,moment5,moment9,10.0,73,99980,-2.7755575615628914e-17,1.3730330623160617e-31,1.3962453069249416e-16,0.0,2.7755575615628914e-17,1.6518271493909297e-16,1.3962453069249416e-16,2.93737417304568e-16
core_N128_s0,128,0,1,moment5,moment9,100.0,73,99980,0.0,3.694853480542658e-32,4.095127910892538e-17,0.0,0.0,1.655447044709333e-16,4.095127910892538e-17,2.2204462477736986e-16
core_N128_s0,128,0,3,moment3,moment9,0.0001,73,99980,-0.0017300688194137742,0.0020533161564761683,0.35215808925630065,0.0026053853524608205,0.0021766384255173937,0.002866406076955379,0.35215808925630065,0.002863360623748681
core_N128_s0,128,0,3,moment3,moment9,0.001,73,99980,-0.001726633990984161,0.00205476279993915,0.35220163804673377,0.002604942164429569,0.0021744838844119097,0.002866406076955379,0.35220163804673377,0.002862322049718877
core_N128_s0,128,0,3,moment3,moment9,0.01,73,99980,-0.0016928219890443574,0.0020692564861764027,0.3526413433310278,0.0026005835313057555,0.002158513714493812,0.002866406076955379,0.3526413433310278,0.0028520064058282
core_N128_s0,128,0,3,moment3,moment9,0.1,73,99980,-0.0013746488474006835,0.002217405560354897,0.3574043312950614,0.002564505921987816,0.002043592843144454,0.002866406076955379,0.3574043312950614,0.0027555563967858665
core_N128_s0,128,0,3,moment3,moment9,1.0,73,99980,0.0009007742405155589,0.004751200275794441,0.4273849236821829,0.002913103064592929,0.001676623459199847,0.004751200275794441,0.4273849236821829,0.002913103064592929
core_N128_s0,128,0,3,moment3,moment9,10.0,73,99980,0.020571708967131175,3.7878872003229685e-06,1.6868257422539616,1.3672366293687696e-06,0.020571708967131175,0.11569837198013938,1.6868257422539616,0.01756055607595968
core_N128_s0,128,0,3,moment3,moment9,100.0,73,99980,0.02086204702041687,2.523417932079051e-06,1.3059194937558907,1.116507843516888e-06,0.02086204702041687,0.44158809726316706,1.3059199951213416,0.018740068071996834
core_N128_s0,128,0,3,moment5,moment9,0.0001,73,99980,-1.3877787807814457e-17,4.425072586134487e-18,1.3033064618211618e-15,5.551115123125783e-17,2.7755575615628914e-17,1.6338910049510882e-16,1.3033064618211618e-15,2.93737417304568e-16
core_N128_s0,128,0,3,moment5,moment9,0.001,73,99980,0.0,4.1572876284411995e-17,1.3845966286321385e-15,7.3434354326142e-17,4.163336342344337e-17,1.6407507424424687e-16,1.3845966286321385e-15,2.93737417304568e-16
core_N128_s0,128,0,3,moment5,moment9,0.01,73,99980,0.0,4.099457232167682e-18,1.2002632226422909e-15,0.0,4.163336342344337e-17,1.6316688375889464e-16,1.2002632226422909e-15,2.93737417304568e-16
core_N128_s0,128,0,3,moment5,moment9,0.1,73,99980,0.0,4.0104349057067316e-18,1.3776646479075381e-15,0.0,2.7755575615628914e-17,1.6358454944724685e-16,1.3776646479075381e-15,2.93737417304568e-16
core_N128_s0,128,0,3,moment5,moment9,1.0,73,99980,0.0,4.2103251156718187e-17,1.2611494104043124e-15,7.3434354326142e-17,1.3877787807814457e-17,1.6445716686360328e-16,1.2611494104043124e-15,2.93737417304568e-16
