bundle,target,seed,n,degree,kappa,count,last_step,last_loss_discrepancy,last_sample_gradient_error,last_fraction_preactivation_above_radius,last_coarse_discrete_derivative_error,last_tanh_at_reference_slope_gradient_defect,max_abs_loss_discrepancy,max_abs_sample_gradient_error,max_abs_fraction_preactivation_above_radius,max_abs_coarse_discrete_derivative_error,pointwise_p2_checks,pointwise_p2_violations,pointwise_p2_max_error_bound_ratio,pointwise_p4_checks,pointwise_p4_violations,pointwise_p4_max_error_bound_ratio,pointwise_p6_checks,pointwise_p6_violations,pointwise_p6_max_error_bound_ratio,pointwise_p8_checks,pointwise_p8_violations,pointwise_p8_max_error_bound_ratio,max_abs_tanh_at_reference_slope_gradient_defect
core_N128_s0,runge,0,128,1,0.001,73,99980,0.0,1.4931126338094557e-16,0.0,7.166019937341738e-16,0.002653913486136706,5.551115123125783e-17,4.615809623570808e-15,0.0,3.5019868077019533e-07,,,,,,,,,,,,,0.008172119595279373
core_N128_s0,runge,0,128,1,0.01,73,99980,0.0,1.0414903157643709e-16,0.0,1.2223895200009455e-15,0.002659296842278919,1.1102230246251565e-16,2.862907076694306e-15,0.0,3.5019868330706363e-06,,,,,,,,,,,,,0.008172119595279373
core_N128_s0,runge,0,128,1,0.1,73,99980,0.0,1.142554592012926e-16,0.0,1.0555174724557695e-15,0.0026975571789407842,8.326672684688674e-17,3.9585963936044916e-15,0.0,3.5019868769553135e-05,,,,,,,,,,,,,0.008172119595279373
core_N128_s0,runge,0,128,1,1.0,73,99980,-6.938893903907228e-18,1.1337435597367828e-16,0.0,7.080578781304464e-16,0.002654205377253432,8.326672684688674e-17,3.172942456463634e-15,0.0,0.00035019868731722367,,,,,,,,,,,,,0.008172119595279373
core_N128_s0,runge,0,128,1,10.0,73,99980,0.0,1.3403645132384453e-16,0.0,2.0222254000435082e-15,0.002397583217480376,2.7755575615628914e-17,1.5317281506020826e-15,0.0,0.0035019868732620077,,,,,,,,,,,,,0.008172119595279373
core_N128_s0,runge,0,128,1,100.0,73,99980,6.938893903907228e-18,1.2206445690261175e-16,0.0,3.677331191262043e-16,0.0023394199258325284,1.3877787807814457e-17,9.829532813606276e-16,0.0,0.03501986873284176,,,,,,,,,,,,,0.008172119595279373
core_N128_s0,moment3,0,128,1,0.0001,73,99980,0.0,3.212143442392305e-16,0.0,9.586683049160725e-16,0.002747825752159679,1.1102230246251565e-16,1.8937731135335536e-15,0.0,2.4697308691582286e-08,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment3,0,128,1,0.001,73,99980,0.0,1.6696382872522053e-16,0.0,9.374054898693203e-16,0.002747577851211701,2.220446049250313e-16,2.2181337070260174e-15,0.0,2.469732708890953e-07,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment3,0,128,1,0.01,73,99980,0.0,2.7948130415965026e-16,0.0,9.136803163429353e-16,0.0027451183505829797,2.220446049250313e-16,1.605889665191036e-15,0.0,2.4697333241565787e-06,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment3,0,128,1,0.1,73,99980,-5.551115123125783e-17,2.339541590376022e-16,0.0,6.979111726775599e-16,0.002722396228752734,2.220446049250313e-16,1.8944997926117035e-15,0.0,2.4697333481082197e-05,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment3,0,128,1,1.0,73,99980,5.551115123125783e-17,2.1473153765761067e-16,0.0,1.7899501609732143e-15,0.0026069562294743533,2.220446049250313e-16,2.0342865201569983e-15,0.0,0.000246973334868332,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment3,0,128,1,10.0,73,99980,1.1102230246251565e-16,2.8295076841961194e-16,0.0,4.060649779142592e-15,0.0025139650085355585,1.1102230246251565e-16,1.2699785177090531e-15,0.0,0.0024697333489849655,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment3,0,128,1,100.0,73,99980,5.551115123125783e-17,2.498113166080593e-16,0.0,0.0,0.0025008113346616213,1.1102230246251565e-16,7.768063425910308e-16,0.0,0.024697333490111557,,,,,,,,,,,,,0.006925933495954547
core_N128_s0,moment5,0,128,1,0.0001,73,99980,-1.1102230246251565e-16,4.390895823469856e-16,0.0,8.730840867279622e-16,0.004126921487721834,2.220446049250313e-16,3.6405176915458264e-15,0.0,2.4697363580227137e-08,,,,,,,,,,,,,0.006455370267654208
core_N128_s0,moment5,0,128,1,0.001,73,99980,-1.1102230246251565e-16,4.1043961542619274e-16,0.0,9.89694936267522e-16,0.004126704864349884,1.6653345369377348e-16,2.52967021246516e-15,0.0,2.4697332577774844e-07,,,,,,,,,,,,,0.006455370267654208
core_N128_s0,moment5,0,128,1,0.01,73,99980,-1.1102230246251565e-16,5.387056578508756e-16,0.0,9.458048828050602e-16,0.004124544208033008,2.220446049250313e-16,2.5590879980260806e-15,0.0,2.469733379045232e-06,,,,,,,,,,,,,0.006455370267654208
core_N128_s0,moment5,0,128,1,0.1,73,99980,-1.1102230246251565e-16,3.7062881292269493e-16,0.0,6.979111726775599e-16,0.004103717057607957,2.220446049250313e-16,3.1617025803911062e-15,0.0,2.469733353597085e-05,,,,,,,,,,,,,0.006455370267654208
core_N128_s0,moment5,0,128,1,1.0,73,99980,-1.1102230246251565e-16,4.74835171942289e-16,0.0,1.752782895839915e-15,0.003984636385999949,1.6653345369377348e-16,2.0353957091449784e-15,0.0,0.00024697333492233313,,,,,,,,,,,,,0.006455370267654208
