bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
core_N128_s0,moment9,0,128,1,0.1,73,99980,1.0577957520876562e-05,1.0000000000008142,0.003123464159097436,0.0030373985377063484,8.606562139108764e-05,0.007266795428312766,-1.1418582946192868e-07,1.476024513079647e-17,0.0006032361674100669,-0.0006434801293076636,0.006455365104758748,1.0000125733194436,0.003144903145367639,0.0030373985377064594,0.00010768214721580682,0.007266795428312766,0.0021206845365959754,0.0020518242562539814,0.00651912662819347,0.0006434801293076636,1060
core_N128_s0,moment9,0,128,1,1.0,73,99980,6.4884096893541295e-06,1.0000000000074627,0.0019344172611504284,0.0018787815781704659,5.5635682979962575e-05,0.0037911439285117686,-5.96065895055621e-08,1.3935318847899506e-17,0.00040494140460820726,0.00010341427035288897,0.006455365104758748,1.0010227273735748,0.0019459260116380384,0.0018787815781704659,6.720600620380157e-05,0.0037911439285117686,0.0021206845365959754,0.0020518242562539814,0.0046967549667972465,0.0002570646817431216,700
core_N128_s0,moment9,0,128,1,10.0,73,99980,3.4663791615396354e-06,1.0000000000157527,0.0003900926419190681,0.0003846412043478631,5.451437571205031e-06,0.0009666624408214901,-3.7199073163849605e-08,5.805089422051135e-18,0.00026653270906359055,0.00013228548626864622,0.006455365104758748,1.0115900046349282,0.00039757280426362673,0.0003846412043478631,1.2938507547702316e-05,0.0009666624408214901,0.0021206845365959754,0.0020518242562539814,0.00403108994937987,0.00013228548626864622,140
core_N128_s0,moment9,0,128,1,100.0,73,99980,2.3607699896779103e-06,0.9999999999941597,3.8165910135806724e-05,4.3167740152560974e-05,5.0018300167542495e-06,0.0005515855911387332,-3.071755393183406e-08,-1.0030434648740701e-18,0.00022384370117220568,-2.2806614250983626e-05,0.006455365104758748,1.0134786006425365,4.469836959818119e-05,4.3167740152560974e-05,5.0018300167542495e-06,0.0005515855911387332,0.0021206845365959754,0.0020518242562539814,0.0049926981157158625,2.2806614250983626e-05,14
core_N128_s0,sine,0,128,3,0.0001,73,99980,3.929546979717601e-05,0.06981075088301161,-0.0062695803818842155,-0.0064614009266086014,0.00019182054472438592,0.01089663010540952,-1.2629957568242288e-05,-1.2651274300725044e-05,2.9455184069629146e-05,-0.0008241341458285756,0.0004910447810061517,0.0952191103229902,0.0062695803818842155,0.0064614009266086014,0.00019182054472438592,0.01089663010540952,0.006613108593731057,0.006608344937555624,0.00017010096812869924,0.0008241341458285756,4400
core_N128_s0,sine,0,128,3,0.001,73,99980,3.929230177639764e-05,0.06980953240402256,-0.006263930196682629,-0.006456259799476116,0.00019232960279348676,0.010896526406499001,-1.2612986759730313e-05,-1.2633593307413132e-05,2.946157451000567e-05,-0.0008241423261324543,0.0004910447810061517,0.09523285615752299,0.006263930196682629,0.006456259799476116,0.00019232960279348676,0.010896526406499001,0.006613108593731057,0.006608344937555624,0.00017008191166399206,0.0008241423261324543,4400
core_N128_s0,sine,0,128,3,0.01,73,99980,3.925995772471079e-05,0.06979701865913915,-0.006208310443936826,-0.006405698838455917,0.00019738839451909074,0.010895137125595152,-1.2444004783629527e-05,-1.2457576613480895e-05,2.95241314988705e-05,-0.0008241253560492406,0.0004910447810061517,0.0953659505260119,0.006208310443936826,0.006405698838455917,0.00019738839451909074,0.010895137125595152,0.006613108593731057,0.006608344937555624,0.00016989215548005344,0.0008241253560492406,4400
core_N128_s0,sine,0,128,3,0.1,73,99980,3.888548764322417e-05,0.06964129505331597,-0.0057168743407808725,-0.005903054269518704,0.0001861799287378313,0.01085220220974858,-1.1100471998096575e-05,-1.1819982717948219e-05,3.0018949752655566e-05,-0.00032510969037274906,0.0004910447810061517,0.09654703694137455,0.0057168743407808725,0.005903054269518704,0.0001861799287378313,0.01085220220974858,0.006613108593731057,0.006608344937555624,0.00016803840324970852,0.00032510969037274906,4400
core_N128_s0,sine,0,128,3,1.0,73,99980,3.5631587064994204e-05,0.0674291994270183,-0.0028930357104369475,-0.003037170864798794,0.00014413515436184632,0.00989816292129094,-6.881156568297069e-06,-7.346141747378637e-06,2.8844326669086977e-05,-6.280591812973801e-05,0.0004910447810061517,0.1001555306498087,0.0028930357104369475,0.003037170864798794,0.00014413515436184632,0.00989816292129094,0.006613108593731057,0.006608344937555624,0.0001495467052044474,9.187016205640386e-05,2500
core_N128_s0,sine,0,128,3,10.0,73,99980,5.0751996037884674e-05,0.0887855403704693,-0.0010260326472150277,-0.001087954734620214,6.192208740518623e-05,0.008487959871095758,7.879966490635963e-07,9.850737418152047e-07,2.480101245651261e-05,-0.0002032590749092289,0.0004910447810061517,0.10166694744844801,0.001028504998589988,0.0010936782417501067,6.517324316011874e-05,0.008487959871095758,0.006613108593731057,0.006608344937555624,0.00011754652270269161,0.0002032590749092289,460
