target,kappa,seed,n,m,eta_geometry,eta_readout,bundle,degree,requested_end,trace_states,completed_updates,failed_update,complete,checkpoint_step,initial_mean_gamma,mean_gamma,median_gamma,mean_lambda,signed_mean_change,last_preupdate_mse,window_mean_mse,window_median_mse,heldout_mse,heldout_relative_l2,initial_coarse_norm,last_coarse_norm,normalized_slope_gradient,cumulative_coarse_motion,cumulative_remainder_motion,cumulative_crossing_remainder,recorded_signed_motion,loss_increases,max_preactivation,first_radius_exceedance,descent_ratio_floor,descent_ratio_count,descent_ratio_min,descent_ratio_median,coarse_10pct_step,coarse_10pct_persists20,coarse_10pct_mean_gamma,coarse_1pct_step,coarse_1pct_persists20,coarse_1pct_mean_gamma,fraction_gamma_1,fraction_gamma_1_population0.1_step,fraction_gamma_1_population0.5_step,fraction_gamma_4,fraction_gamma_4_population0.1_step,fraction_gamma_4_population0.5_step,fraction_gamma_16,fraction_gamma_16_population0.1_step,fraction_gamma_16_population0.5_step,fraction_lambda_005,fraction_lambda_005_population0.1_step,fraction_lambda_005_population0.5_step,fraction_lambda_01,fraction_lambda_01_population0.1_step,fraction_lambda_01_population0.5_step,fraction_lambda_025,fraction_lambda_025_population0.1_step,fraction_lambda_025_population0.5_step
moment3,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09015870074513294,0.09218081973225437,0.0014087296991427021,0.002114626627499075,0.7511900790018429,0.7512580387902368,0.7512573239661136,0.7511924282621179,0.8667121877955588,0.6661118349881163,0.0024944668251908183,0.0020514122893231204,0.004939807004843728,-0.002825317092878037,1.3671553338578374e-07,0.0021146266274990775,0,0.37272398171062604,,1e-24,39999,0.9988089779812336,0.9999983146160594,1305,True,0.0898925425585447,4801,True,0.09093530383129253,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08892068782776964,0.09190183064841428,0.0013893857473089007,0.0008766137101357818,0.7509992993946045,0.7510756744343765,0.7510749557852019,0.7510016461857132,0.8666021203582916,0.6661118349881163,0.0019945087025811637,0.0020718955422102205,0.0035185674994133195,-0.002642031812346383,7.802306883640404e-08,0.000876613710135774,0,0.36900105087439233,,1e-24,39999,0.9974231461973024,0.9999983926803375,707,True,0.08909274380749939,2683,True,0.08983137911821201,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08743003559069652,0.0876539056254501,0.0013660943061046332,-0.0006140385269373383,0.7506582566251047,0.7507780183906613,0.7507780157363476,0.7506605964688062,0.8664053245378626,0.6661118349881163,0.0014465806712972533,0.002255115608786752,0.0017312278111787684,-0.0023452677513890624,1.4132729499222882e-09,-0.0006140385269373444,0,0.36898908172237793,,1e-24,39999,0.9838198349841957,0.9999990484488838,136,True,0.0882562907143864,512,True,0.0884066146860228,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08903261237874077,0.08609544205654739,0.0013911345684178246,0.000988538261106911,0.7478933928767857,0.7492072787154604,0.7493122928878452,0.7478955129382425,0.8648081357934895,0.6661118349881163,0.0016331839098763443,0.008641397018707543,0.0020714205252126243,-0.0010828835279424742,1.2638367541492623e-09,0.000988538261106904,0,0.3968037719965321,,1e-24,39999,0.8479878545662187,1.0000071729356954,15,True,0.08806816447788378,55,True,0.08808507464828147,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09145128436685657,0.09111080408824304,0.0014289263182321339,0.0034072102492227058,0.7499977946252652,0.7499977991161774,0.7499977991154648,0.7500070252254074,0.8660244246388789,0.6661118349881161,7.87980456940655e-06,1.5933304882051603e-05,0.0034007674659221024,6.354867978300394e-06,8.791532230509652e-08,0.003407210249222708,0,0.37121174716377725,,1e-24,39999,0.9989676114716938,0.9998872395070311,1435,True,0.09010611742229574,4565,True,0.09128372546237447,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09144871958531754,0.09109875773493442,0.0014288862435205866,0.0034046454676836813,0.749997792983388,0.7499977974696429,0.7499977974689316,0.7500070235812664,0.8660244236896435,0.6661118349881161,7.874119537192662e-06,1.592415899493816e-05,0.0033981126009157425,6.361138102038583e-06,1.717286658841184e-07,0.0034046454676836656,0,0.3711982911949043,,1e-24,39999,0.998966176877034,0.9998850751176107,1434,True,0.09010479484600535,4561,True,0.09128129918897361,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09142328335832561,0.09097911616843227,0.0014284888024738377,0.0033792092406917523,0.7499977769872661,0.7499977814277481,0.7499977814270483,0.7500070075627407,0.8660244144414405,0.6661118349881161,7.81806724650002e-06,1.5834047017517583e-05,0.0033726243575079185,6.422391986134757e-06,1.6249119767447113e-07,0.0033792092406917276,0,0.37106514480327935,,1e-24,39999,0.9989518416833101,0.9998856506948225,1418,True,0.09008619920832277,4522,True,0.0912577237461543,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09119327322065615,0.09034452894859409,0.0014248948940727524,0.0031491991030222904,0.7499976522548053,0.749997656306742,0.7499976563061433,0.7500068826270264,0.8660243423105255,0.6661118349881161,7.325538949072697e-06,1.5052085688797443e-05,0.0031420598494673125,6.912853857833619e-06,2.2639969713176813e-07,0.0031491991030222783,0,0.3698631780318242,,1e-24,39999,0.9988094299467422,0.9998918390230729,1285,True,0.08992490392709056,4169,True,0.09104009183501763,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08999499091027854,0.09164137503974243,0.0014061717329731022,0.001950916792644683,0.7499974780109666,0.7499974807699988,0.7499974807697806,0.7500067073281482,0.8660242411027179,0.6661118349881161,5.04746463534384e-06,1.2157301638637203e-05,0.0019428798495095174,7.964863709225531e-06,7.207942593409103e-08,0.001950916792644677,0,0.36424688763572666,,1e-24,39999,0.9974239040996841,0.9999194743419698,696,True,0.0891094814113009,2406,True,0.08989571175926864,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08844725661560728,0.0881115658829845,0.0013819883846188637,0.00040318249797341443,0.7499978257059166,0.7499978284716725,0.749997828471064,0.7500070538340005,0.8660244411558842,0.6661118349881161,2.6861095269928116e-06,1.0820531546020527e-05,0.00039582109003320526,7.361407940185855e-06,2.9837867537851614e-17,0.00040318249797342105,0,0.3596160472302726,,1e-24,39999,0.9838228819919289,0.9999820789512078,134,True,0.08825974968470461,475,True,0.0884224874611543,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
