bundle,target,seed,n,degree,kappa,count,last_step,last_loss_discrepancy,last_sample_gradient_error,last_fraction_preactivation_above_radius,last_coarse_discrete_derivative_error,last_tanh_at_reference_slope_gradient_defect,max_abs_loss_discrepancy,max_abs_sample_gradient_error,max_abs_fraction_preactivation_above_radius,max_abs_coarse_discrete_derivative_error,pointwise_p2_checks,pointwise_p2_violations,pointwise_p2_max_error_bound_ratio,pointwise_p4_checks,pointwise_p4_violations,pointwise_p4_max_error_bound_ratio,pointwise_p6_checks,pointwise_p6_violations,pointwise_p6_max_error_bound_ratio,pointwise_p8_checks,pointwise_p8_violations,pointwise_p8_max_error_bound_ratio,max_abs_tanh_at_reference_slope_gradient_defect
refine_N128_s0,runge,0,128,1,0.0001,72,39980,0.0,9.050945973089334e-17,0.0,5.757646905497357e-15,0.0026533564951345973,5.551115123125783e-17,3.4998246170832106e-15,0.0,1.7509906115011162e-08,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,runge,0,128,1,0.001,72,39980,0.0,1.3673983594554794e-16,0.0,2.4875829382352178e-14,0.0026539139626228837,5.551115123125783e-17,2.8702237374753103e-15,0.0,1.7509944607484015e-07,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,runge,0,128,1,0.01,72,39980,-6.938893903907228e-18,2.1891918038937905e-16,0.0,1.9845063342720552e-14,0.002659301554112777,1.1102230246251565e-16,2.7127123243764775e-15,0.0,1.7509935355817704e-06,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,runge,0,128,1,0.1,72,39980,-1.3877787807814457e-17,2.486693073279224e-16,0.0,1.5031446706817735e-14,0.0026975994597041642,1.1102230246251565e-16,2.5452004632665724e-15,0.0,1.750993441225961e-05,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,runge,0,128,1,1.0,72,39980,0.0,2.0513358330867698e-16,0.0,7.877354250142235e-15,0.0026543991405021143,5.551115123125783e-17,2.701881020969487e-15,0.0,0.00017509934361941717,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,runge,0,128,1,10.0,72,39980,0.0,1.1099457441745381e-16,0.0,5.729288837086081e-15,0.0023978560970482083,5.551115123125783e-17,2.6651487206457483e-15,0.0,0.0017509934366092342,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,runge,0,128,1,100.0,72,39980,0.0,8.792774894116028e-17,0.0,1.3613183546474014e-15,0.0023398296062102837,2.0816681711721685e-17,9.792019567990072e-16,0.0,0.017509934366460853,,,,,,,,,,,,,0.008172119595279373
refine_N128_s0,moment3,0,128,1,0.0001,72,39980,5.551115123125783e-17,3.13728422060381e-16,0.0,7.0394269222756845e-15,0.002747825778327333,2.220446049250313e-16,2.1797645727932394e-15,0.0,1.2348591443742266e-08,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment3,0,128,1,0.001,72,39980,0.0,3.5264750416061263e-16,0.0,8.330871000299499e-15,0.002747578112574951,2.220446049250313e-16,2.1842565264145956e-15,0.0,1.2348663445516885e-07,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment3,0,128,1,0.01,72,39980,5.551115123125783e-17,5.329387917144985e-16,0.0,5.0059918355167626e-14,0.0027451209322310478,2.220446049250313e-16,2.690419198993153e-15,0.0,1.234866648567292e-06,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment3,0,128,1,0.1,72,39980,0.0,2.257842386278336e-16,0.0,3.032439297666155e-14,0.002722419226892591,1.1102230246251565e-16,1.7660816875806157e-15,0.0,1.234866664488636e-05,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment3,0,128,1,1.0,72,39980,5.551115123125783e-17,2.7564402585377345e-16,0.0,1.8715290835423465e-14,0.0026070657726658336,1.1102230246251565e-16,1.871211632010981e-15,0.0,0.0001234866674412735,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment3,0,128,1,10.0,72,39980,0.0,2.3259915616132447e-16,0.0,1.4007133804230649e-14,0.002514145225822951,1.1102230246251565e-16,1.6179112103490527e-15,0.0,0.0012348666744940906,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment3,0,128,1,100.0,72,39980,5.551115123125783e-17,2.556778459692365e-16,0.0,0.0,0.0025011147713004268,1.1102230246251565e-16,8.941332611508581e-16,0.0,0.012348666744966251,,,,,,,,,,,,,0.006925933495954547
refine_N128_s0,moment5,0,128,1,0.0001,72,39980,-1.1102230246251565e-16,4.363337868658827e-16,0.0,5.320005072155039e-14,0.004126921528730007,1.1102230246251565e-16,2.245751069518929e-15,0.0,1.2348701665882038e-08,,,,,,,,,,,,,0.006455370267654208
refine_N128_s0,moment5,0,128,1,0.001,72,39980,-1.1102230246251565e-16,5.319449904327908e-16,0.0,5.3118642016711264e-14,0.004126705273911094,2.220446049250313e-16,2.851137528911076e-15,0.0,1.2348663401028202e-07,,,,,,,,,,,,,0.006455370267654208
refine_N128_s0,moment5,0,128,1,0.01,72,39980,-1.1102230246251565e-16,5.405692459185479e-16,0.0,5.0094145205802466e-14,0.0041245482504843455,2.220446049250313e-16,2.2231263951082713e-15,0.0,1.2348666481224051e-06,,,,,,,,,,,,,0.006455370267654208
refine_N128_s0,moment5,0,128,1,0.1,72,39980,-1.1102230246251565e-16,6.3757691376186305e-16,0.0,3.034195937412728e-14,0.004103752849882896,2.220446049250313e-16,3.1646484680116904e-15,0.0,1.2348666755108554e-05,,,,,,,,,,,,,0.006455370267654208
