bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
refine_N128_s0,128,0,5,moment5,moment9,100.0,2019,39980,7.195254709754795e-06,1.1576581917486405e-05,0.000462671879342374,3.3936311845826257e-06,7.195254709754795e-06,1.1855129657766222e-05,0.000462671879342374,3.401175092942816e-06
refine_N128_s0,128,0,7,moment3,moment9,0.0001,2019,39980,-0.0010392162253351767,0.001783180189424757,0.07558263296654723,0.002593774007402183,0.0010392162253351767,0.00270875782713194,0.07558263296654723,0.002710565735535423
refine_N128_s0,128,0,7,moment3,moment9,0.001,2019,39980,-0.0010390073405392303,0.0017830900912497864,0.07558070261347413,0.0025927784325448055,0.0010390073405392303,0.00270875782713194,0.07558070261347413,0.0027095597892742335
refine_N128_s0,128,0,7,moment3,moment9,0.01,2019,39980,-0.001036978063172711,0.0017822181434801918,0.07556217086258575,0.0025829056499366977,0.001036978063172711,0.00270875782713194,0.07556217086258575,0.0026995852236236283
refine_N128_s0,128,0,7,moment3,moment9,0.1,2019,39980,-0.0010267067142893938,0.0017759841281096505,0.07544266313100656,0.002491788176878262,0.0010267067142893938,0.00270875782713194,0.07544266313100656,0.0026076587477527383
refine_N128_s0,128,0,7,moment3,moment9,1.0,2019,39980,-0.0010669152982778762,0.001794248142817095,0.07629988036270904,0.0019929224978299394,0.0010669152982778762,0.00270875782713194,0.07629988036270904,0.002103437872892653
refine_N128_s0,128,0,7,moment3,moment9,10.0,2019,39980,-0.0010099456622218311,0.0019531404295652375,0.07967135485656672,0.0014457345107116177,0.0010099456622218311,0.00270875782713194,0.07967135485656672,0.0015139944578867058
refine_N128_s0,128,0,7,moment3,moment9,100.0,2019,39980,0.0009441999874848506,0.0074687055295697405,0.11995413544560163,0.0016322629057599206,0.0009441999874848506,0.0074687055295697405,0.11995413544560163,0.0016322629057599206
refine_N128_s0,128,0,7,moment5,moment9,0.0001,2019,39980,7.293385506174088e-06,1.1471337170402037e-05,0.00045245336316578907,9.90734716949835e-06,7.293385506174088e-06,1.1471337170402037e-05,0.00045245336316578907,9.90734716949835e-06
refine_N128_s0,128,0,7,moment5,moment9,0.001,2019,39980,7.290845612212271e-06,1.1469819991379418e-05,0.000452405733902249,9.901446679860274e-06,7.290845612212271e-06,1.1469819991379418e-05,0.000452405733902249,9.901446679860274e-06
refine_N128_s0,128,0,7,moment5,moment9,0.01,2019,39980,7.265899840250278e-06,1.1454893074706412e-05,0.00045193681114518846,9.843040912503175e-06,7.265899840250278e-06,1.1454893074706412e-05,0.00045193681114518846,9.843040912503175e-06
refine_N128_s0,128,0,7,moment5,moment9,0.1,2019,39980,7.293561753649036e-06,1.132629796910195e-05,0.00044786981071890715,9.312299090603819e-06,7.293561753649036e-06,1.132629796910195e-05,0.00044786981071890715,9.312299090603819e-06
refine_N128_s0,128,0,7,moment5,moment9,1.0,2019,39980,6.837549767990669e-06,1.0811184570967714e-05,0.0004308029623161836,6.565091219650319e-06,6.837549767990669e-06,1.0811184570967714e-05,0.0004308029623161836,6.565091219650319e-06
refine_N128_s0,128,0,7,moment5,moment9,10.0,2019,39980,6.816096472322952e-06,1.0489865843324725e-05,0.0004191396422223514,3.6130485584468274e-06,6.816096472322952e-06,1.0571390309457061e-05,0.0004191396422223514,3.613196468231018e-06
refine_N128_s0,128,0,7,moment5,moment9,100.0,2019,39980,6.767056539097593e-06,1.0457232348568425e-05,0.0004177996852590614,2.998168753218847e-06,6.767056539097593e-06,1.0629662057088156e-05,0.0004177996852590614,3.0041631203242527e-06
